,parents,has_nurs,form,children,housing,finance,social,health,class
243,parents_usual,has_nurs_proper,form_completed,children_1,housing_less_conv,finance_inconv,social_nonprob,health_recommended,very_recom
244,parents_usual,has_nurs_proper,form_completed,children_1,housing_less_conv,finance_inconv,social_nonprob,health_priority,priority
245,parents_usual,has_nurs_proper,form_completed,children_1,housing_less_conv,finance_inconv,social_nonprob,health_not_recom,not_recom
246,parents_usual,has_nurs_proper,form_completed,children_1,housing_less_conv,finance_inconv,social_slightly_prob,health_recommended,very_recom
247,parents_usual,has_nurs_proper,form_completed,children_1,housing_less_conv,finance_inconv,social_slightly_prob,health_priority,priority
248,parents_usual,has_nurs_proper,form_completed,children_1,housing_less_conv,finance_inconv,social_slightly_prob,health_not_recom,not_recom
249,parents_usual,has_nurs_proper,form_completed,children_1,housing_less_conv,finance_inconv,social_problematic,health_recommended,priority
250,parents_usual,has_nurs_proper,form_completed,children_1,housing_less_conv,finance_inconv,social_problematic,health_priority,priority
251,parents_usual,has_nurs_proper,form_completed,children_1,housing_less_conv,finance_inconv,social_problematic,health_not_recom,not_recom
252,parents_usual,has_nurs_proper,form_completed,children_1,housing_critical,finance_convenient,social_nonprob,health_recommended,priority
253,parents_usual,has_nurs_proper,form_completed,children_1,housing_critical,finance_convenient,social_nonprob,health_priority,priority
254,parents_usual,has_nurs_proper,form_completed,children_1,housing_critical,finance_convenient,social_nonprob,health_not_recom,not_recom
255,parents_usual,has_nurs_proper,form_completed,children_1,housing_critical,finance_convenient,social_slightly_prob,health_recommended,priority
256,parents_usual,has_nurs_proper,form_completed,children_1,housing_critical,finance_convenient,social_slightly_prob,health_priority,priority
257,parents_usual,has_nurs_proper,form_completed,children_1,housing_critical,finance_convenient,social_slightly_prob,health_not_recom,not_recom
258,parents_usual,has_nurs_proper,form_completed,children_1,housing_critical,finance_convenient,social_problematic,health_recommended,priority
259,parents_usual,has_nurs_proper,form_completed,children_1,housing_critical,finance_convenient,social_problematic,health_priority,priority
260,parents_usual,has_nurs_proper,form_completed,children_1,housing_critical,finance_convenient,social_problematic,health_not_recom,not_recom
261,parents_usual,has_nurs_proper,form_completed,children_1,housing_critical,finance_inconv,social_nonprob,health_recommended,priority
262,parents_usual,has_nurs_proper,form_completed,children_1,housing_critical,finance_inconv,social_nonprob,health_priority,priority
263,parents_usual,has_nurs_proper,form_completed,children_1,housing_critical,finance_inconv,social_nonprob,health_not_recom,not_recom
264,parents_usual,has_nurs_proper,form_completed,children_1,housing_critical,finance_inconv,social_slightly_prob,health_recommended,priority
265,parents_usual,has_nurs_proper,form_completed,children_1,housing_critical,finance_inconv,social_slightly_prob,health_priority,priority
266,parents_usual,has_nurs_proper,form_completed,children_1,housing_critical,finance_inconv,social_slightly_prob,health_not_recom,not_recom
267,parents_usual,has_nurs_proper,form_completed,children_1,housing_critical,finance_inconv,social_problematic,health_recommended,priority
268,parents_usual,has_nurs_proper,form_completed,children_1,housing_critical,finance_inconv,social_problematic,health_priority,priority
269,parents_usual,has_nurs_proper,form_completed,children_1,housing_critical,finance_inconv,social_problematic,health_not_recom,not_recom
270,parents_usual,has_nurs_proper,form_completed,children_2,housing_convenient,finance_convenient,social_nonprob,health_recommended,very_recom
271,parents_usual,has_nurs_proper,form_completed,children_2,housing_convenient,finance_convenient,social_nonprob,health_priority,priority
272,parents_usual,has_nurs_proper,form_completed,children_2,housing_convenient,finance_convenient,social_nonprob,health_not_recom,not_recom
273,parents_usual,has_nurs_proper,form_completed,children_2,housing_convenient,finance_convenient,social_slightly_prob,health_recommended,very_recom
274,parents_usual,has_nurs_proper,form_completed,children_2,housing_convenient,finance_convenient,social_slightly_prob,health_priority,priority
275,parents_usual,has_nurs_proper,form_completed,children_2,housing_convenient,finance_convenient,social_slightly_prob,health_not_recom,not_recom
276,parents_usual,has_nurs_proper,form_completed,children_2,housing_convenient,finance_convenient,social_problematic,health_recommended,priority
277,parents_usual,has_nurs_proper,form_completed,children_2,housing_convenient,finance_convenient,social_problematic,health_priority,priority
278,parents_usual,has_nurs_proper,form_completed,children_2,housing_convenient,finance_convenient,social_problematic,health_not_recom,not_recom
279,parents_usual,has_nurs_proper,form_completed,children_2,housing_convenient,finance_inconv,social_nonprob,health_recommended,very_recom
280,parents_usual,has_nurs_proper,form_completed,children_2,housing_convenient,finance_inconv,social_nonprob,health_priority,priority
281,parents_usual,has_nurs_proper,form_completed,children_2,housing_convenient,finance_inconv,social_nonprob,health_not_recom,not_recom
282,parents_usual,has_nurs_proper,form_completed,children_2,housing_convenient,finance_inconv,social_slightly_prob,health_recommended,very_recom
283,parents_usual,has_nurs_proper,form_completed,children_2,housing_convenient,finance_inconv,social_slightly_prob,health_priority,priority
284,parents_usual,has_nurs_proper,form_completed,children_2,housing_convenient,finance_inconv,social_slightly_prob,health_not_recom,not_recom
285,parents_usual,has_nurs_proper,form_completed,children_2,housing_convenient,finance_inconv,social_problematic,health_recommended,priority
286,parents_usual,has_nurs_proper,form_completed,children_2,housing_convenient,finance_inconv,social_problematic,health_priority,priority
287,parents_usual,has_nurs_proper,form_completed,children_2,housing_convenient,finance_inconv,social_problematic,health_not_recom,not_recom
288,parents_usual,has_nurs_proper,form_completed,children_2,housing_less_conv,finance_convenient,social_nonprob,health_recommended,very_recom
289,parents_usual,has_nurs_proper,form_completed,children_2,housing_less_conv,finance_convenient,social_nonprob,health_priority,priority
290,parents_usual,has_nurs_proper,form_completed,children_2,housing_less_conv,finance_convenient,social_nonprob,health_not_recom,not_recom
291,parents_usual,has_nurs_proper,form_completed,children_2,housing_less_conv,finance_convenient,social_slightly_prob,health_recommended,very_recom
292,parents_usual,has_nurs_proper,form_completed,children_2,housing_less_conv,finance_convenient,social_slightly_prob,health_priority,priority
293,parents_usual,has_nurs_proper,form_completed,children_2,housing_less_conv,finance_convenient,social_slightly_prob,health_not_recom,not_recom
294,parents_usual,has_nurs_proper,form_completed,children_2,housing_less_conv,finance_convenient,social_problematic,health_recommended,priority
295,parents_usual,has_nurs_proper,form_completed,children_2,housing_less_conv,finance_convenient,social_problematic,health_priority,priority
296,parents_usual,has_nurs_proper,form_completed,children_2,housing_less_conv,finance_convenient,social_problematic,health_not_recom,not_recom
297,parents_usual,has_nurs_proper,form_completed,children_2,housing_less_conv,finance_inconv,social_nonprob,health_recommended,very_recom
298,parents_usual,has_nurs_proper,form_completed,children_2,housing_less_conv,finance_inconv,social_nonprob,health_priority,priority
299,parents_usual,has_nurs_proper,form_completed,children_2,housing_less_conv,finance_inconv,social_nonprob,health_not_recom,not_recom
300,parents_usual,has_nurs_proper,form_completed,children_2,housing_less_conv,finance_inconv,social_slightly_prob,health_recommended,very_recom
301,parents_usual,has_nurs_proper,form_completed,children_2,housing_less_conv,finance_inconv,social_slightly_prob,health_priority,priority
302,parents_usual,has_nurs_proper,form_completed,children_2,housing_less_conv,finance_inconv,social_slightly_prob,health_not_recom,not_recom
303,parents_usual,has_nurs_proper,form_completed,children_2,housing_less_conv,finance_inconv,social_problematic,health_recommended,priority
304,parents_usual,has_nurs_proper,form_completed,children_2,housing_less_conv,finance_inconv,social_problematic,health_priority,priority
305,parents_usual,has_nurs_proper,form_completed,children_2,housing_less_conv,finance_inconv,social_problematic,health_not_recom,not_recom
306,parents_usual,has_nurs_proper,form_completed,children_2,housing_critical,finance_convenient,social_nonprob,health_recommended,priority
307,parents_usual,has_nurs_proper,form_completed,children_2,housing_critical,finance_convenient,social_nonprob,health_priority,priority
308,parents_usual,has_nurs_proper,form_completed,children_2,housing_critical,finance_convenient,social_nonprob,health_not_recom,not_recom
309,parents_usual,has_nurs_proper,form_completed,children_2,housing_critical,finance_convenient,social_slightly_prob,health_recommended,priority
310,parents_usual,has_nurs_proper,form_completed,children_2,housing_critical,finance_convenient,social_slightly_prob,health_priority,priority
311,parents_usual,has_nurs_proper,form_completed,children_2,housing_critical,finance_convenient,social_slightly_prob,health_not_recom,not_recom
312,parents_usual,has_nurs_proper,form_completed,children_2,housing_critical,finance_convenient,social_problematic,health_recommended,priority
313,parents_usual,has_nurs_proper,form_completed,children_2,housing_critical,finance_convenient,social_problematic,health_priority,priority
314,parents_usual,has_nurs_proper,form_completed,children_2,housing_critical,finance_convenient,social_problematic,health_not_recom,not_recom
315,parents_usual,has_nurs_proper,form_completed,children_2,housing_critical,finance_inconv,social_nonprob,health_recommended,priority
316,parents_usual,has_nurs_proper,form_completed,children_2,housing_critical,finance_inconv,social_nonprob,health_priority,priority
317,parents_usual,has_nurs_proper,form_completed,children_2,housing_critical,finance_inconv,social_nonprob,health_not_recom,not_recom
318,parents_usual,has_nurs_proper,form_completed,children_2,housing_critical,finance_inconv,social_slightly_prob,health_recommended,priority
319,parents_usual,has_nurs_proper,form_completed,children_2,housing_critical,finance_inconv,social_slightly_prob,health_priority,priority
320,parents_usual,has_nurs_proper,form_completed,children_2,housing_critical,finance_inconv,social_slightly_prob,health_not_recom,not_recom
321,parents_usual,has_nurs_proper,form_completed,children_2,housing_critical,finance_inconv,social_problematic,health_recommended,priority
